,Food name,Measure,Weight,Energy,Energy.1,Protein,Carbohydrate,Total Sugar,Total Fat,Saturated Fat,Monounsaturated Fat,Polyunsaturated Fat,Cholesterol,Calcium,Iron,Sodium,Potassium,Magnesium,Phosphorus,Vitamin A,Lycopene,Folate,DHA,EPA,Vitamin D,Vitamin B12,Vitamin E,Trans Fat,Vitamin C,Dietary Folate Equivalents,Thiamin,Riboflavin,Niacin,Beta carotene,Caffeine,Alcohol,Total Daietary Fibre,Total Dietary Fibre,Folate ,Trans fats,Monounsaturated fat,Polyunsaturated fat,Protei, Folate
920,Corn syrup,15mL,21.0,59.0,249.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.1,32.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,Maple syrup,15mL,20.0,55.0,230.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,22.0,0.2,2.0,46.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,Molasses,15mL,21.0,62.0,257.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,8.0,311.0,51.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,Pancake syrup,15mL,20.0,47.0,195.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
924,Double fruit jam type spread,15mL,19.0,42.0,177.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
925,"Double fruit jam type spread, reduced sugar",15mL,17.0,23.0,95.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
926,Jams and preserves,15mL,20.0,56.0,234.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.1,6.0,16.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
927,Jelly,15mL,21.0,56.0,235.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
928,Marmalade,15mL,20.0,50.0,207.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,11.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
929,"Chocolate topping, fudge-type",30mL,39.0,135.0,564.0,2.0,24.0,13.0,3.0,1.5,0.0,0.0,1.0,39.0,0.6,133.0,174.0,25.0,65.0,2.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0
930,"Pie filling, cherry, canned",30mL,25.0,29.0,121.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1,5.0,26.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
931,"Spread, chocolate hazelnut (NutellaTM)",30mL,38.0,36.0,152.0,0.0,4.0,4.0,2.0,0.4,0.0,0.0,0.0,7.0,0.3,3.0,27.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
932,"Topping or spread, butterscotch",30mL,42.0,105.0,438.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.1,145.0,35.0,3.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
933,"Topping, strawberry",30mL,43.0,110.0,458.0,0.0,29.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1,9.0,22.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
934,Butterscotch,1 piece,5.0,21.0,87.0,0.0,5.0,4.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,"Candy, chocolate covered, sweetened with sorbitol", 1 piece,5.0,29.0,120.0,1.0,2.0,1.0,2.0,1.1,0.0,0.0,1.0,15.0,0.1,5.0,30.0,5.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
936,Caramel,4,40.0,154.0,646.0,2.0,31.0,26.0,3.0,2.7,0.0,0.0,3.0,56.0,0.1,99.0,86.0,7.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
937,Chewing gum,1 stick,3.0,7.0,31.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
938,"Chewing gum, sugarless",1 stick,2.0,5.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,Fruit leather,1 roll,14.0,52.0,217.0,0.0,12.0,7.0,0.0,0.1,0.0,0.0,0.0,4.0,0.1,44.0,41.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
940,"Fudge, chocolate, homemade",1 piece,17.0,70.0,292.0,0.0,13.0,13.0,2.0,1.0,0.0,0.0,2.0,8.0,0.3,8.0,22.0,6.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
941,"Fudge, vanilla, homemade",1 piece,22.0,84.0,353.0,0.0,18.0,18.0,1.0,0.6,0.0,0.0,3.0,7.0,0.0,11.0,10.0,1.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,Gumdrops,10 gumdrops,36.0,143.0,596.0,0.0,36.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,Hard candy,1,6.0,24.0,99.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,"Hard candy, reduced sugar",1,3.0,11.0,47.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,Jellybeans,10 beans,28.0,105.0,439.0,0.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
946,"Licorice, strawberry (TwizzlersTM)",3 strips,38.0,132.0,553.0,1.0,30.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,Marshmallows,1,7.0,23.0,96.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,Sesame crunch,4 pieces,35.0,181.0,757.0,4.0,18.0,11.0,12.0,1.6,0.0,0.0,0.0,229.0,1.5,58.0,113.0,88.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0
949,SkittlesTM,10 candies,11.0,43.0,181.0,0.0,10.0,8.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,Toffee,1 piece,12.0,67.0,281.0,0.0,8.0,8.0,4.0,2.5,0.0,0.0,12.0,4.0,0.0,16.0,6.0,0.0,4.0,38.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,"Almonds, chocolate covered",10,32.0,180.0,752.0,4.0,15.0,12.0,12.0,4.8,0.0,0.0,4.0,64.0,0.8,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0
952,"Caramel coated cookies, chocolate covered (TwixTM)",1 package,58.0,289.0,1210.0,3.0,38.0,28.0,14.0,5.2,0.0,0.0,3.0,52.0,0.5,112.0,110.0,19.0,63.0,13.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
953,"Caramel with nuts, chocolate covered (TurtlesTM)",2,28.0,132.0,550.0,3.0,17.0,12.0,6.0,1.3,0.0,0.0,0.0,22.0,0.5,7.0,125.0,23.0,46.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0
954,"Caramel, chocolate covered (RoloTM, CaramilkTM)",1 bar,52.0,246.0,1031.0,3.0,35.0,33.0,11.0,7.5,0.0,0.0,6.0,75.0,0.2,98.0,98.0,0.0,37.0,18.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
955,"Chocolate covered wafer (Kit KatTM, Coffee CrispTM)",1 bar,42.0,218.0,910.0,3.0,27.0,20.0,11.0,7.5,0.0,0.0,5.0,53.0,0.4,23.0,97.0,16.0,57.0,10.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
956,"Chocolate malt-nougat and caramel, chocolate covered (MarsTM)",1 bar,58.0,245.0,1026.0,3.0,42.0,35.0,9.0,4.5,0.0,0.0,8.0,75.0,0.4,139.0,140.0,20.0,84.0,10.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
957,"Chocolate, candy coated (M&M'STM , SmartiesTM)",1 package,142.0,713.0,2985.0,7.0,97.0,89.0,33.0,20.5,0.0,0.0,21.0,165.0,1.7,97.0,416.0,65.0,236.0,55.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0
958,"Chocolate, semisweet, bars or chips",60mL,43.0,204.0,853.0,2.0,27.0,23.0,13.0,7.6,0.0,0.0,0.0,14.0,1.3,5.0,156.0,49.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
959,"Coconut candy, chocolate covered (BountyTM, Almond JoyTM)",1 bar,49.0,235.0,981.0,2.0,29.0,24.0,13.0,8.6,0.0,0.0,2.0,31.0,0.6,70.0,124.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
960,"Fondant, chocolate covered (After EightTM)",2 pieces,16.0,59.0,246.0,0.0,13.0,11.0,2.0,1.3,0.0,0.0,0.0,4.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
961,"Fudge, caramel and nuts, chocolate covered (Oh Henry!TM)",1 bar,63.0,289.0,1208.0,5.0,41.0,31.0,14.0,4.2,0.0,0.0,6.0,51.0,0.4,144.0,203.0,32.0,88.0,6.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0
962,Milk chocolate and crisped rice (Nestle CrunchTM),1 bar,40.0,209.0,873.0,2.0,26.0,22.0,11.0,6.1,0.0,0.0,5.0,68.0,0.2,53.0,138.0,23.0,81.0,8.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
963,"Milk chocolate, bars or chips",1 bar,50.0,268.0,1119.0,4.0,30.0,26.0,15.0,7.1,0.0,0.0,12.0,95.0,1.2,40.0,186.0,32.0,104.0,25.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0
964,Peanut butter cups (Reese'sTM),3 cups,51.0,263.0,1099.0,5.0,28.0,24.0,16.0,5.5,0.0,0.0,3.0,40.0,0.6,160.0,175.0,32.0,82.0,9.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
965,"Peanuts, chocolate covered",10,40.0,208.0,868.0,5.0,20.0,15.0,13.0,5.8,0.0,0.0,4.0,42.0,0.5,16.0,201.0,38.0,85.0,14.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0
966,"Raisins, chocolate covered (GlosetteTM)",10 pieces,10.0,39.0,163.0,0.0,7.0,6.0,1.0,0.9,0.0,0.0,0.0,9.0,0.2,4.0,51.0,5.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
967,"Toffee, chocolate covered (SkorTM)",1 bar,39.0,209.0,872.0,1.0,24.0,23.0,13.0,7.3,0.0,0.0,21.0,51.0,0.2,124.0,60.0,4.0,24.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
968,Chocolate ice milk bar (FudgesicleTM),1,51.0,65.0,271.0,3.0,14.0,10.0,0.0,0.2,0.0,0.0,2.0,81.0,0.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
969,"Frozen yogourt, chocolate",125mL,91.0,116.0,484.0,3.0,20.0,20.0,3.0,2.1,0.0,0.0,12.0,91.0,0.4,57.0,213.0,23.0,81.0,36.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0
970,"Frozen yogourt, vanilla, soft serve",125mL,76.0,124.0,519.0,3.0,18.0,18.0,4.0,2.6,0.0,0.0,2.0,109.0,0.2,66.0,161.0,11.0,98.0,45.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,Fruit and juice bar,1,77.0,63.0,264.0,1.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.1,3.0,41.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
972,"Ice cream cone, vanilla, chocolate covered, with nuts",1,78.0,222.0,928.0,5.0,23.0,16.0,14.0,5.4,0.0,0.0,25.0,105.0,0.8,54.0,208.0,42.0,117.0,68.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0
973,"Ice cream cone, vanilla, soft serve",1,150.0,266.0,1110.0,7.0,43.0,32.0,7.0,4.3,0.0,0.0,39.0,232.0,0.5,116.0,305.0,22.0,154.0,90.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
974,Ice cream sandwich,1,59.0,143.0,598.0,3.0,22.0,14.0,6.0,3.2,0.0,0.0,20.0,60.0,0.6,36.0,122.0,13.0,63.0,53.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
975,"Ice cream, chocolate",125mL,70.0,151.0,630.0,3.0,20.0,18.0,8.0,4.7,0.0,0.0,24.0,76.0,0.6,53.0,174.0,20.0,75.0,82.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
976,"Ice cream, dairy free",125mL,87.0,237.0,990.0,4.0,21.0,0.0,16.0,2.0,0.0,0.0,0.0,36.0,1.2,216.0,64.0,19.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
977,"Ice cream, strawberry",125mL,70.0,134.0,560.0,2.0,19.0,0.0,6.0,3.6,0.0,0.0,20.0,84.0,0.1,42.0,131.0,10.0,70.0,67.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
978,"Ice cream, vanilla, low fat",125mL,93.0,117.0,490.0,5.0,20.0,10.0,2.0,1.5,0.0,0.0,11.0,146.0,0.1,65.0,205.0,13.0,113.0,27.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,"Ice cream, vanilla, low fat, aspartame sweetened",125mL,69.0,106.0,445.0,3.0,15.0,4.0,5.0,2.8,0.0,0.0,19.0,93.0,0.1,66.0,135.0,6.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
980,"Ice cream, vanilla, premium",125mL,113.0,282.0,1177.0,4.0,25.0,23.0,18.0,11.7,0.0,0.0,104.0,132.0,0.4,69.0,178.0,12.0,119.0,206.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,"Ice cream, vanilla, regular",125mL,76.0,153.0,640.0,3.0,18.0,16.0,8.0,5.2,0.0,0.0,33.0,97.0,0.1,61.0,151.0,11.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
982,Popsicles,1,75.0,54.0,226.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,"Sherbet, orange",125mL,78.0,113.0,471.0,1.0,24.0,19.0,2.0,0.9,0.0,0.0,0.0,42.0,0.1,36.0,75.0,6.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0
984,"Soft serve ice cream with OreoTM cookies (BlizzardTM, McFlurryTM)",1 small,275.0,575.0,2404.0,13.0,89.0,68.0,20.0,10.5,0.0,0.0,63.0,386.0,4.7,368.0,564.0,52.0,279.0,148.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0
985,"Chocolate mousse, homemade",125mL,213.0,480.0,2008.0,9.0,34.0,32.0,34.0,19.5,0.0,0.0,299.0,205.0,1.2,81.0,305.0,43.0,250.0,299.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0
986,"Gelatin dessert, calorie-reduced, prepared (JelloTM)",125mL,124.0,25.0,104.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,59.0,1.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,"Gelatin dessert, prepared (JelloTM)",125mL,143.0,88.0,369.0,2.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,107.0,1.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,Burrito with beans and cheese,1,93.0,189.0,790.0,0.0,27.0,0.0,6.0,3.4,0.0,0.0,14.0,107.0,1.1,583.0,248.0,40.0,90.0,49.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,8.0,52.0
989,"Burrito with beef, cheese and chilli",1,152.0,316.0,1322.0,0.0,32.0,0.0,12.0,5.2,0.0,0.0,85.0,111.0,3.9,1046.0,333.0,35.0,158.0,99.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,20.0,99.0
990,Nachos with cheese,15-20 nachos,113.0,346.0,1446.0,0.0,36.0,0.0,19.0,7.8,0.0,0.0,18.0,272.0,1.3,816.0,172.0,55.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,9.0,0.0
991,Quesadilla with meat,1,184.0,627.0,2622.0,0.0,40.0,0.0,38.0,17.3,0.0,0.0,95.0,442.0,3.9,1265.0,319.0,44.0,457.0,167.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,31.0,104.0
